,Rounded RMSE,Rounded MSE,Rounded MAE,Accuracy,Log Loss
0,1.1888232808817991,1.4133007931665649,0.7675760481129609,0.4667654493157849,19.21972131996347
1,1.188287944993199,1.4120282402161597,0.7718120805369127,0.4614137540312037,19.412615969845085
2,1.1935136589101338,1.4244748540050554,0.7668264621284756,0.4705482437026061,19.083375590242586
3,1.2022669542736533,1.445445829338447,0.7729451756297394,0.46861326592870217,19.153119258440828
4,1.198992865957696,1.4375838926174496,0.7765536476945873,0.4634881896626863,19.337845730965892
5,1.2058502329377918,1.4540747842761266,0.7784711932362939,0.46596356663470756,19.248624101378955
6,1.2003732822480442,1.440896016734943,0.7761352741218513,0.4623550945698597,19.378686617748645
7,1.173919794589031,1.3780876841279526,0.7595223568377931,0.4660158633312996,19.2467391373736
8,1.1933268654229008,1.424029007740046,0.7690188968691165,0.46797643121121263,19.176073108264177
9,1.190474829077356,1.4172303186667596,0.7693326825186528,0.4647862771075936,19.291057917032884
10,1.2176287453583323,1.4826197615229064,0.7816923506031658,0.46567533644794645,19.259012970326854
AVG,1.1957689504227216,1.429979198401128,0.7718078334808681,0.465781951994873,19.255170156507543
,,,,,
,,Predicted 1,Predicted 2,Predicted 3,Predicted 4,Predicted 5
AVG,True 1,0.5165796728170208,0.29849516732554743,0.1325083597591509,0.03535907217730923,0.017057727920971696
,True 2,0.31919904586231157,0.3453859135769196,0.23730334570437756,0.07285294713585631,0.02525874772053496
,True 3,0.15226236468047916,0.24876344158599928,0.31255320625870325,0.19781932257010582,0.08860166490471247
,True 4,0.04604118622810212,0.08718695634583484,0.21163571630861347,0.36189667030788536,0.29323947080956425
,True 5,0.02711597168052363,0.03453770926252315,0.10674984888335454,0.3208982806314032,0.5106981895421956
0,True 1,0.5150771388499299,0.29908835904628334,0.13394109396914447,0.033309957924263674,0.01858345021037868
,True 2,0.3013899049012436,0.3394294074615947,0.25237746891002194,0.07900512070226774,0.027798098024871983
,True 3,0.16524216524216523,0.24245014245014246,0.31994301994301994,0.18547008547008548,0.0868945868945869
,True 4,0.04396973742768135,0.08170894526034712,0.2157543391188251,0.36297285269247886,0.29559412550066755
,True 5,0.02609307049295591,0.03348871123147835,0.10830447123772818,0.3206166506080571,0.5114970964297805
1,True 1,0.5103472465801473,0.3055068397053665,0.13293581199579094,0.0336723956506489,0.017537706068046298
,True 2,0.2997076023391813,0.3530701754385965,0.24561403508771928,0.07163742690058479,0.029970760233918127
,True 3,0.1603988603988604,0.249002849002849,0.3034188034188034,0.201994301994302,0.08518518518518518
,True 4,0.04138851802403204,0.08526924788607032,0.2135291499777481,0.3603026257231865,0.29951045838896306
,True 5,0.02570245566521705,0.03309809640373949,0.11002317647977918,0.3255123564490508,0.5056639150022135
2,True 1,0.516660820764644,0.2967379866713434,0.1322343037530691,0.03682918274289723,0.017537706068046298
,True 2,0.3216374269005848,0.35014619883040937,0.23976608187134502,0.06944444444444445,0.019005847953216373
,True 3,0.14615384615384616,0.2433048433048433,0.32364672364672364,0.19401709401709402,0.09287749287749288
,True 4,0.044058744993324434,0.08348909657320873,0.2187805963506898,0.35950155763239877,0.2941700044503783
,True 5,0.027499283872815812,0.03390536704773313,0.10921590583578553,0.31204916538631805,0.5173302778573474
3,True 1,0.5296387232549983,0.29323044545773413,0.12592072956857242,0.030866362679761488,0.020343739038933707
,True 2,0.30628654970760233,0.35233918128654973,0.2361111111111111,0.07529239766081872,0.029970760233918127
,True 3,0.14814814814814814,0.24615384615384617,0.32022792022792024,0.19914529914529913,0.08632478632478632
,True 4,0.048420115709835336,0.08251001335113485,0.21584334668446817,0.36145972407654653,0.29176680017801515
,True 5,0.028098226608682067,0.03510325251946564,0.10916382385875367,0.3144970183068149,0.5131376787062837
4,True 1,0.5254296737986671,0.28551385478779373,0.13188354963170817,0.04419501929147668,0.012977902490354262
,True 2,0.3165204678362573,0.3391812865497076,0.24561403508771928,0.07309941520467836,0.025584795321637425
,True 3,0.15327635327635328,0.2515669515669516,0.3094017094017094,0.19772079772079773,0.08803418803418804
,True 4,0.046817979528259904,0.08651535380507343,0.21637739207832665,0.3620827770360481,0.28820649755229194
,True 5,0.027004505091013254,0.03335850628889873,0.11241894742324418,0.32014791281477045,0.5070701283820734
5,True 1,0.511750263065591,0.3037530690985619,0.1322343037530691,0.03788144510698001,0.014380918975797966
,True 2,0.3092105263157895,0.34649122807017546,0.25146198830409355,0.0804093567251462,0.012426900584795321
,True 3,0.1581196581196581,0.24074074074074073,0.3108262108262108,0.196011396011396,0.0943019943019943
,True 4,0.04753004005340454,0.0866933689363596,0.20996884735202492,0.3587894971072541,0.2970182465509568
,True 5,0.027030546079529177,0.03801984323324913,0.10937215176688107,0.31322100986953466,0.512356449050806
6,True 1,0.5250789196773062,0.29849175727814803,0.12311469659768502,0.03472465801473167,0.018589968432129077
,True 2,0.32090643274853803,0.3538011695906433,0.22002923976608188,0.07017543859649122,0.03508771929824561
,True 3,0.156980056980057,0.25071225071225073,0.30427350427350425,0.19772079772079773,0.09031339031339031
,True 4,0.05224744103248776,0.08722741433021806,0.20329327992879395,0.358611481975968,0.2986203827325323
,True 5,0.028228431551261687,0.032316866748261765,0.10481497877659436,0.32827270123173874,0.5063670216921434
7,True 1,0.5033321641529288,0.30059628200631355,0.13960014030164855,0.03858295334970186,0.017888460189407224
,True 2,0.3296783625730994,0.3369883040935672,0.2309941520467836,0.07017543859649122,0.03216374269005848
,True 3,0.13931623931623932,0.2535612535612536,0.30968660968660966,0.20256410256410257,0.09487179487179487
